,BP_mmHg_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,AirTC_Avg,RH,SlrW_Avg,SlrMJ_Tot,UV_Avg,min_BP_mmHg_Avg,min_WS_ms_S_WVT,min_WindDir_D1_WVT,min_WindDir_SD1_WVT,min_Rain_mm_Tot,min_AirTC_Avg,min_RH,min_SlrW_Avg,min_SlrMJ_Tot,min_UV_Avg,max_BP_mmHg_Avg,max_WS_ms_S_WVT,max_WindDir_D1_WVT,max_WindDir_SD1_WVT,max_Rain_mm_Tot,max_AirTC_Avg,max_RH,max_SlrW_Avg,max_SlrMJ_Tot,max_UV_Avg
2019-10-27,764.1215277777778,3.9379513888888926,39.31592361111112,29.857222222222227,0.0,-5.3102222222222215,40.30131944444443,141.64742361111118,0.4249446558611112,24.905062500000007,761.4,1.171,0.742,14.98,0.0,-10.01,22.17,0.0,0.0,0.0,765.5,6.172000000000001,358.9,48.59,0.0,-0.647,56.14,531.8,1.5953680000000001,104.7
2019-10-28,761.4097222222222,2.16988888888889,134.94246527777773,22.515826388888893,0.0,-7.850993055555561,62.07777777777778,64.43310416666664,0.19329822134722224,14.352555555555556,758.4,0.188,3.215,7.16,0.0,-12.73,39.38,0.0,0.0,-0.001,765.3,5.207000000000001,334.1,64.9,0.0,-2.779,89.8,319.9,0.9598253000000001,71.54
2019-10-29,763.2069444444447,4.377604166666664,60.89843055555556,26.680694444444452,0.0017638888888888888,-10.059166666666671,54.87249999999998,128.65856944444442,0.3859739135972221,26.408125000000013,759.4,0.9,0.858,15.83,0.0,-13.55,26.43,0.0,0.0,0.0,768.1,7.6579999999999995,358.8,43.0,0.254,-3.325,88.7,522.5,1.56746,112.8
2019-10-30,770.2562499999999,1.5783125,153.56598611111102,24.312888888888878,0.0,-10.794625,62.69152777777775,134.04866666666663,0.4021530465833334,25.436131944444455,768.1,0.131,4.772,7.477,0.0,-19.65,45.91,0.0,0.0,-0.001,771.2,3.7560000000000002,359.6,71.02,0.0,-3.8139999999999996,82.1,535.9,1.6077059999999999,108.1
2019-10-31,769.2437500000003,1.1584375000000007,72.58803472222225,20.372145833333317,0.0,-7.367715277777776,61.6175,67.91649999999998,0.203753754,14.038444444444444,767.0,0.158,0.34700000000000003,5.494,0.0,-13.41,40.18,0.0,0.0,-0.001,771.1,2.103,354.7,58.27,0.0,-2.524,84.8,391.6,1.1747319999999999,81.5
2019-11-01,770.1868055555562,0.9892361111111114,170.85597916666657,24.772986111111116,0.0,-3.557715277777776,56.75694444444439,132.53203472222222,0.3975959933125,23.772458333333322,767.5,0.071,3.4930000000000003,2.168,0.0,-12.32,32.43,0.0,0.0,-0.001,771.4,2.866,360.0,84.9,0.0,5.34,85.4,505.5,1.516448,101.5
2019-11-02,768.8840277777783,1.1332569444444445,119.74747222222224,21.69617361111112,0.0,-1.937909722222222,58.607013888888915,117.42302777777779,0.35227918238888883,22.331548611111106,765.6,0.179,1.621,7.013,0.0,-9.6,30.79,0.0,0.0,-0.001,771.1,2.379,359.8,51.09,0.0,6.397,84.2,503.5,1.510566,100.0
2019-11-03,764.0986111111108,0.9871111111111115,157.3145347222222,25.318784722222226,0.0,1.1535208333333338,53.53194444444447,88.09295833333334,0.26427878166666674,18.503986111111104,762.5,0.0,0.0,0.0,0.0,-5.449,32.66,0.0,0.0,-0.001,765.5,2.866,358.2,88.3,0.0,6.946000000000001,77.59,530.5,1.591616,100.1
2019-11-04,764.308333333334,3.136145833333333,201.0825000000001,19.974513888888886,0.0,4.6003124999999985,46.54368055555556,113.69294444444448,0.3398101343055556,21.492986111111108,762.9,0.354,42.78,9.37,0.0,-1.217,34.91,0.0,0.0,-0.001,765.6,4.8260000000000005,313.6,70.12,0.0,10.61,64.01,514.2,1.542491,97.3
2019-11-05,765.4819444444443,1.7236736111111108,162.52259722222223,25.822499999999998,0.0,5.057972222222221,55.93923611111109,122.20705555555554,0.36660628907638904,21.298493055555564,764.2,0.045,6.874,9.09,0.0,-3.263,36.14,0.0,0.0,-0.001,766.9,4.325,356.8,78.33,0.0,11.86,84.5,476.4,1.429103,92.5
2019-11-06,765.1888888888888,1.4135347222222223,91.39147916666671,24.859388888888894,0.0,3.121534722222223,58.72048611111112,121.09038888888887,0.3632685060972223,21.01353472222222,764.3,0.025,5.571000000000001,2.019,0.0,-5.546,27.19,0.0,0.0,-0.001,767.9,4.321000000000001,355.7,58.81,0.0,13.82,89.4,471.9,1.415732,91.0
2019-11-07,768.3034722222222,1.3567500000000003,120.87319444444432,20.463250000000006,0.0,0.6795347222222212,56.83965277777778,116.00780555555554,0.3480219666875001,20.020527777777776,767.6,0.042,8.04,3.267,0.0,-7.455,32.06,0.0,0.0,-0.001,769.1,2.523,355.7,62.96,0.0,10.35,80.1,472.9,1.4187049999999999,88.1
2019-11-08,769.2972222222229,1.126027777777777,107.59673611111111,22.466993055555555,0.0,1.9483888888888907,58.489930555555524,116.75253472222215,0.3502647235277776,20.0928125,768.4,0.099,1.245,7.857,0.0,-6.007999999999999,28.18,0.0,0.0,-0.001,770.4,2.275,357.9,76.63,0.0,13.1,83.1,459.9,1.379722,87.7
2019-11-09,766.4284722222222,1.0366597222222222,101.42397916666665,23.743916666666657,0.0,2.6504652777777777,57.88618055555555,110.7765763888889,0.33233105177777783,19.332451388888884,764.2,0.04,1.847,5.077,0.0,-4.909,30.02,0.0,0.0,-0.001,768.7,1.984,359.3,83.0,0.0,13.0,82.8,468.1,1.404261,86.3
2019-11-10,763.7847222222221,2.2648402777777785,165.14406944444443,22.557638888888878,0.0,5.081666666666667,51.744652777777794,84.53472222222223,0.2536060438888888,16.646708333333336,761.7,0.08199999999999999,1.626,9.84,0.0,0.467,38.56,0.0,0.0,-0.001,766.5,5.247999999999999,332.8,71.69,0.0,9.47,69.95,455.1,1.365302,80.6
2019-11-11,769.5423611111122,1.668284722222222,77.36802083333332,21.647993055555556,0.0,-0.7136319444444442,48.72625,117.0917430555555,0.3512758632916666,19.194645833333325,766.7,0.017,2.1630000000000003,1.472,0.0,-7.642,13.37,0.0,0.0,0.0,770.9,3.4010000000000002,350.3,60.09,0.0,8.07,77.74,468.7,1.406056,86.1
2019-11-12,765.7583333333334,1.0949652777777774,112.5315625,24.5728125,0.0,-0.5969166666666652,52.070416666666645,81.74670833333333,0.24523829606249997,15.541437499999997,761.7,0.0,0.0,0.0,0.0,-8.62,32.59,0.0,0.0,-0.001,769.5,3.1260000000000003,352.9,77.59,0.0,7.496,75.14,458.6,1.3759270000000001,83.6
2019-11-13,763.8902777777779,1.3397361111111106,164.09477083333329,25.9558125,0.0,2.775097222222222,53.88729166666665,107.98222222222225,0.32394402695138896,18.205145833333336,762.0,0.040999999999999995,2.177,6.563,0.0,-3.7969999999999997,39.17,0.0,0.0,-0.001,765.1,4.599,358.4,71.51,0.0,10.22,75.23,437.2,1.311527,81.4
2019-11-14,765.4333333333329,1.1396458333333321,94.07287500000001,21.16086111111111,0.0,1.9729375000000005,65.81805555555556,103.21985416666664,0.309665560111111,17.75459027777776,764.4,0.111,2.37,3.43,0.0,-5.8,38.16,0.0,0.0,-0.001,766.5,1.933,351.6,64.59,0.0,13.01,85.6,439.0,1.317084,81.1
2019-11-15,763.6909722222222,1.5784583333333329,134.46513888888887,21.272569444444443,0.0,5.0919791666666665,59.32076388888892,65.42474999999999,0.19626703376388888,14.100159722222223,762.7,0.204,0.126,8.85,0.0,-1.14,35.67,0.0,0.0,-0.001,764.8,4.433,345.6,55.81,0.0,12.45,80.1,349.7,1.049135,71.57
2019-11-16,765.4020833333336,2.721798611111109,210.7709027777778,21.436597222222233,0.0,6.221048611111112,53.90020833333337,94.93594444444443,0.2848071228958334,16.64032638888888,762.8,0.5329999999999999,11.89,11.0,0.0,2.272,27.77,0.0,0.0,0.0,767.8,6.138,341.0,41.61,0.0,10.61,76.7,512.3,1.536772,86.3
2019-11-17,767.1708333333332,1.9423402777777774,179.48810416666663,23.681111111111118,0.0,3.547395833333331,60.49444444444446,49.02404861111112,0.14647007775,10.215590277777784,765.4,0.205,4.8069999999999995,10.0,0.0,0.8270000000000001,48.46,0.0,0.0,-0.001,768.8,4.553,358.1,77.25,0.0,6.473,69.02,390.9,1.172582,67.95
2019-11-18,763.4395833333332,0.9714930555555557,140.14731250000003,24.895125000000018,0.0,3.021666666666666,65.32847222222225,78.40292361111113,0.23521142689583335,14.903909722222206,758.8,0.045,4.487,0.008,0.0,-4.162,43.21,0.0,0.0,-0.001,765.7,2.54,349.5,77.72,0.0,10.07,84.8,463.5,1.3905459999999998,80.4
2019-11-19,755.0479166666667,1.8371874999999998,127.73802777777776,21.310513888888888,0.0,5.831527777777778,64.18048611111112,35.70275694444445,0.10710694545138888,8.366486111111115,753.0,0.19699999999999998,3.733,6.768,0.0,1.347,44.53,0.0,0.0,-0.001,758.6,5.445,344.0,71.72,0.0,10.35,79.39,209.0,0.6268842,48.35
2019-11-20,756.2666666666669,3.657944444444444,48.22423611111108,23.682263888888897,0.0,2.103722222222224,58.351805555555565,53.40006249999998,0.16019565852777778,11.721361111111113,755.2,0.163,9.68,6.776,0.0,-2.092,38.31,0.0,0.0,-0.001,758.9,6.98,331.2,47.41,0.0,6.4639999999999995,87.9,409.4,1.228126,74.77
2019-11-21,760.0138888888887,2.0629791666666666,117.98033333333336,25.047923611111116,0.0,1.3897569444444446,53.181180555555564,102.14559722222221,0.30643652621527784,16.180631944444443,759.0,0.13699999999999998,0.521,6.7410000000000005,0.0,-5.309,38.82,0.0,0.0,-0.001,762.7,4.606,359.6,83.2,0.0,9.12,75.02,412.3,1.237018,72.89
2019-11-22,763.8848484848486,1.0937727272727273,40.195696969696954,16.643848484848483,0.0,-5.228575757575757,82.09348484848485,9.747045454545455,0.02923565574242424,2.5286060606060605,762.8,0.257,7.636,7.9639999999999995,0.0,-7.026,74.05,0.0,0.0,-0.001,765.5,1.886,68.78,32.3,0.0,-0.8220000000000001,85.5,108.7,0.32596379999999997,26.16
